symbol,form,n_fills,n_busy,sum_net_bps,net_per_fill_bps,n_eaten,n_partial
MSFTUSDT,pct2-eat50x80-3600,2,21,-10.2,-5.12,1,0
MSFTUSDT,pct2-eat50x80-60,3,10,-14.3,-4.77,0,0
MSFTUSDT,pct2-eat50x80-600,2,21,-8.6,-4.31,1,0
MSFTUSDT,pct2-eat50x80-7200,2,21,-10.0,-5.02,2,1
MSFTUSDT,pct2-half1to1-3600,2,21,-12.0,-6.02,0,0
MSFTUSDT,pct2-half1to1-60,3,10,-14.3,-4.77,0,0
MSFTUSDT,pct2-half1to1-600,2,21,-12.6,-6.32,0,0
MSFTUSDT,pct2-half1to1-7200,1,0,-6.8,-6.82,0,0
MSTRUSDT,pct0.5-eat50x80-3600,2,0,-14.6,-7.30,2,0
MSTRUSDT,pct0.5-eat50x80-60,2,0,-14.6,-7.30,2,0
MSTRUSDT,pct0.5-eat50x80-600,2,0,-14.6,-7.30,2,0
MSTRUSDT,pct0.5-eat50x80-7200,2,0,-14.6,-7.30,2,0
MSTRUSDT,pct0.5-half1to1-3600,2,0,20.8,10.41,0,1
MSTRUSDT,pct0.5-half1to1-60,2,0,-31.8,-15.89,0,0
MSTRUSDT,pct0.5-half1to1-600,2,0,-1.4,-0.68,0,0
MSTRUSDT,pct0.5-half1to1-7200,2,0,47.4,23.71,0,2
MSTRUSDT,pct1-eat50x80-3600,2,0,-14.6,-7.30,2,0
MSTRUSDT,pct1-eat50x80-60,2,0,-14.6,-7.30,2,0
MSTRUSDT,pct1-eat50x80-600,2,0,-14.6,-7.30,2,0
MSTRUSDT,pct1-eat50x80-7200,2,0,-14.6,-7.30,2,0
MSTRUSDT,pct1-half1to1-3600,2,0,22.0,10.99,0,0
MSTRUSDT,pct1-half1to1-60,2,0,-31.8,-15.89,0,0
MSTRUSDT,pct1-half1to1-600,2,0,-1.4,-0.68,0,0
MSTRUSDT,pct1-half1to1-7200,2,0,4.2,2.08,0,0
MSTRUSDT,pct2-eat50x80-3600,2,0,-14.6,-7.30,2,0
MSTRUSDT,pct2-eat50x80-60,2,0,-14.6,-7.30,2,0
MSTRUSDT,pct2-eat50x80-600,2,0,-14.6,-7.30,2,0
MSTRUSDT,pct2-eat50x80-7200,2,0,-14.6,-7.30,2,0
MSTRUSDT,pct2-half1to1-3600,2,0,22.0,10.99,0,0
MSTRUSDT,pct2-half1to1-60,2,0,-31.8,-15.89,0,0
MSTRUSDT,pct2-half1to1-600,2,0,-1.4,-0.68,0,0
MSTRUSDT,pct2-half1to1-7200,2,0,4.2,2.08,0,0
MUUSDT,pct0.5-eat50x80-3600,4,1,-18.7,-4.67,4,1
MUUSDT,pct0.5-eat50x80-60,4,1,-20.1,-5.02,2,1
MUUSDT,pct0.5-eat50x80-600,4,1,-18.7,-4.67,4,1
MUUSDT,pct0.5-eat50x80-7200,4,1,-18.7,-4.67,4,1
MUUSDT,pct0.5-half1to1-3600,2,0,-33.4,-16.68,0,0
MUUSDT,pct0.5-half1to1-60,4,1,-7.2,-1.80,0,0
MUUSDT,pct0.5-half1to1-600,3,2,-9.4,-3.12,0,0
MUUSDT,pct0.5-half1to1-7200,2,0,-71.4,-35.71,0,0
MUUSDT,pct1-eat50x80-3600,4,1,-18.7,-4.67,4,1
MUUSDT,pct1-eat50x80-60,4,1,-20.1,-5.02,2,1
MUUSDT,pct1-eat50x80-600,4,1,-18.7,-4.67,4,1
MUUSDT,pct1-eat50x80-7200,4,1,-18.7,-4.67,4,1
MUUSDT,pct1-half1to1-3600,2,0,-29.9,-14.95,0,0
MUUSDT,pct1-half1to1-60,4,1,-7.2,-1.80,0,0
MUUSDT,pct1-half1to1-600,3,2,-9.4,-3.12,0,0
MUUSDT,pct1-half1to1-7200,2,0,-63.1,-31.54,0,0
MUUSDT,pct2-eat50x80-3600,4,1,-18.7,-4.67,4,1
MUUSDT,pct2-eat50x80-60,4,1,-20.1,-5.02,2,1
MUUSDT,pct2-eat50x80-600,4,1,-18.7,-4.67,4,1
MUUSDT,pct2-eat50x80-7200,4,1,-18.7,-4.67,4,1
MUUSDT,pct2-half1to1-3600,2,0,-29.9,-14.95,0,0
MUUSDT,pct2-half1to1-60,4,1,-7.2,-1.80,0,0
MUUSDT,pct2-half1to1-600,3,2,-9.4,-3.12,0,0
MUUSDT,pct2-half1to1-7200,2,0,-63.1,-31.54,0,0
NBISUSDT,pct0.5-eat50x80-3600,1,2,-9.7,-9.67,1,0
NBISUSDT,pct0.5-eat50x80-60,1,2,-9.7,-9.67,1,0
NBISUSDT,pct0.5-eat50x80-600,1,2,-9.7,-9.67,1,0
NBISUSDT,pct0.5-eat50x80-7200,1,2,-9.7,-9.67,1,0
NBISUSDT,pct0.5-half1to1-3600,1,2,-22.1,-22.10,0,0
NBISUSDT,pct0.5-half1to1-60,1,2,-9.2,-9.19,0,0
NBISUSDT,pct0.5-half1to1-600,1,2,-2.5,-2.50,0,0
NBISUSDT,pct0.5-half1to1-7200,1,2,-55.1,-55.08,0,0
NBISUSDT,pct1-eat50x80-3600,1,2,-9.7,-9.67,1,0
NBISUSDT,pct1-eat50x80-60,1,2,-9.7,-9.67,1,0
NBISUSDT,pct1-eat50x80-600,1,2,-9.7,-9.67,1,0
NBISUSDT,pct1-eat50x80-7200,1,2,-9.7,-9.67,1,0
NBISUSDT,pct1-half1to1-3600,1,2,-22.1,-22.10,0,0
NBISUSDT,pct1-half1to1-60,1,2,-9.2,-9.19,0,0
NBISUSDT,pct1-half1to1-600,1,2,-2.5,-2.50,0,0
NBISUSDT,pct1-half1to1-7200,1,2,-69.4,-69.42,0,0
NBISUSDT,pct2-eat50x80-3600,1,2,-9.7,-9.67,1,0
NBISUSDT,pct2-eat50x80-60,1,2,-9.7,-9.67,1,0
NBISUSDT,pct2-eat50x80-600,1,2,-9.7,-9.67,1,0
NBISUSDT,pct2-eat50x80-7200,1,2,-9.7,-9.67,1,0
NBISUSDT,pct2-half1to1-3600,1,2,-22.1,-22.10,0,0
NBISUSDT,pct2-half1to1-60,1,2,-9.2,-9.19,0,0
NBISUSDT,pct2-half1to1-600,1,2,-2.5,-2.50,0,0
NBISUSDT,pct2-half1to1-7200,1,2,-69.4,-69.42,0,0
NEARUSDT,pct0.5-eat50x80-3600,2,0,-21.4,-10.68,2,1
NEARUSDT,pct0.5-eat50x80-60,2,0,-21.4,-10.68,2,1
NEARUSDT,pct0.5-eat50x80-600,2,0,-21.4,-10.68,2,1
NEARUSDT,pct0.5-eat50x80-7200,2,0,-21.4,-10.68,2,1
NEARUSDT,pct0.5-half1to1-3600,2,0,39.3,19.67,0,2
NEARUSDT,pct0.5-half1to1-60,2,0,-35.2,-17.59,0,0
NEARUSDT,pct0.5-half1to1-600,2,0,-1.5,-0.75,0,1
NEARUSDT,pct0.5-half1to1-7200,2,0,-18.0,-9.01,0,2
NEARUSDT,pct1-eat50x80-3600,2,0,-21.4,-10.68,2,1
NEARUSDT,pct1-eat50x80-60,2,0,-21.4,-10.68,2,1
NEARUSDT,pct1-eat50x80-600,2,0,-21.4,-10.68,2,1
NEARUSDT,pct1-eat50x80-7200,2,0,-21.4,-10.68,2,1
NEARUSDT,pct1-half1to1-3600,2,0,78.6,39.29,0,1
NEARUSDT,pct1-half1to1-60,2,0,-35.2,-17.59,0,0
NEARUSDT,pct1-half1to1-600,2,0,-23.3,-11.65,0,0
NEARUSDT,pct1-half1to1-7200,2,0,-118.2,-59.09,0,1
NEARUSDT,pct2-eat50x80-3600,2,0,-21.4,-10.68,2,1
NEARUSDT,pct2-eat50x80-60,2,0,-21.4,-10.68,2,1
NEARUSDT,pct2-eat50x80-600,2,0,-21.4,-10.68,2,1
NEARUSDT,pct2-eat50x80-7200,2,0,-21.4,-10.68,2,1
NEARUSDT,pct2-half1to1-3600,2,0,124.3,62.17,0,1
NEARUSDT,pct2-half1to1-60,2,0,-35.2,-17.59,0,0
NEARUSDT,pct2-half1to1-600,2,0,-23.3,-11.65,0,0
NEARUSDT,pct2-half1to1-7200,2,0,-176.6,-88.31,0,1
ONDOUSDT,pct0.5-eat50x80-3600,3,1,-29.2,-9.74,3,1
ONDOUSDT,pct0.5-eat50x80-60,3,1,-29.2,-9.74,3,1
ONDOUSDT,pct0.5-eat50x80-600,3,1,-29.2,-9.74,3,1
ONDOUSDT,pct0.5-eat50x80-7200,3,1,-29.2,-9.74,3,1
ONDOUSDT,pct0.5-half1to1-3600,2,2,106.0,53.01,0,1
ONDOUSDT,pct0.5-half1to1-60,2,2,-13.3,-6.64,0,0
ONDOUSDT,pct0.5-half1to1-600,2,2,70.1,35.06,0,1
ONDOUSDT,pct0.5-half1to1-7200,2,2,188.5,94.25,0,2
ONDOUSDT,pct1-eat50x80-3600,3,1,-29.2,-9.74,3,1
ONDOUSDT,pct1-eat50x80-60,3,1,-29.2,-9.74,3,1
ONDOUSDT,pct1-eat50x80-600,3,1,-29.2,-9.74,3,1
ONDOUSDT,pct1-eat50x80-7200,3,1,-29.2,-9.74,3,1
ONDOUSDT,pct1-half1to1-3600,2,2,130.5,65.25,0,1
ONDOUSDT,pct1-half1to1-60,2,2,-13.3,-6.64,0,0
ONDOUSDT,pct1-half1to1-600,2,2,88.8,44.41,0,0
ONDOUSDT,pct1-half1to1-7200,2,2,238.9,119.44,0,2
ONDOUSDT,pct2-eat50x80-3600,3,1,-29.2,-9.74,3,1
ONDOUSDT,pct2-eat50x80-60,3,1,-29.2,-9.74,3,1
ONDOUSDT,pct2-eat50x80-600,3,1,-29.2,-9.74,3,1
ONDOUSDT,pct2-eat50x80-7200,3,1,-29.2,-9.74,3,1
ONDOUSDT,pct2-half1to1-3600,2,2,136.2,68.12,0,0
ONDOUSDT,pct2-half1to1-60,2,2,-13.3,-6.64,0,0
ONDOUSDT,pct2-half1to1-600,2,2,88.8,44.41,0,0
ONDOUSDT,pct2-half1to1-7200,2,2,307.6,153.78,0,1
SKHYUSDT,pct0.5-eat50x80-3600,1,1,-7.9,-7.93,1,0
SKHYUSDT,pct0.5-eat50x80-60,1,1,-7.9,-7.93,1,0
SKHYUSDT,pct0.5-eat50x80-600,1,1,-7.9,-7.93,1,0
SKHYUSDT,pct0.5-eat50x80-7200,1,1,-7.9,-7.93,1,0
SKHYUSDT,pct0.5-half1to1-3600,1,1,-11.2,-11.19,0,0
SKHYUSDT,pct0.5-half1to1-60,1,1,-24.2,-24.23,0,0
SKHYUSDT,pct0.5-half1to1-600,1,1,-4.7,-4.67,0,0
SKHYUSDT,pct0.5-half1to1-7200,1,1,-6.8,-6.84,0,0
SKHYUSDT,pct1-eat50x80-3600,1,1,-7.9,-7.93,1,0
SKHYUSDT,pct1-eat50x80-60,1,1,-7.9,-7.93,1,0
SKHYUSDT,pct1-eat50x80-600,1,1,-7.9,-7.93,1,0
SKHYUSDT,pct1-eat50x80-7200,1,1,-7.9,-7.93,1,0
SKHYUSDT,pct1-half1to1-3600,1,1,-11.2,-11.19,0,0
SKHYUSDT,pct1-half1to1-60,1,1,-24.2,-24.23,0,0
SKHYUSDT,pct1-half1to1-600,1,1,-4.7,-4.67,0,0
SKHYUSDT,pct1-half1to1-7200,1,1,-6.8,-6.84,0,0
SKHYUSDT,pct2-eat50x80-3600,1,1,-7.9,-7.93,1,0
SKHYUSDT,pct2-eat50x80-60,1,1,-7.9,-7.93,1,0
SKHYUSDT,pct2-eat50x80-600,1,1,-7.9,-7.93,1,0
SKHYUSDT,pct2-eat50x80-7200,1,1,-7.9,-7.93,1,0
SKHYUSDT,pct2-half1to1-3600,1,1,-11.2,-11.19,0,0
SKHYUSDT,pct2-half1to1-60,1,1,-24.2,-24.23,0,0
SKHYUSDT,pct2-half1to1-600,1,1,-4.7,-4.67,0,0
SKHYUSDT,pct2-half1to1-7200,1,1,-6.8,-6.84,0,0
SNXXUSDT,pct0.5-eat50x80-3600,52,38,-618.7,-11.90,52,7
SNXXUSDT,pct0.5-eat50x80-60,53,37,-628.7,-11.86,49,6
SNXXUSDT,pct0.5-eat50x80-600,52,38,-618.7,-11.90,52,7
SNXXUSDT,pct0.5-eat50x80-7200,52,38,-618.7,-11.90,52,7
SNXXUSDT,pct0.5-half1to1-3600,9,85,-97.8,-10.87,0,3
SNXXUSDT,pct0.5-half1to1-60,40,50,-516.8,-12.92,0,0
SNXXUSDT,pct0.5-half1to1-600,18,77,-293.3,-16.30,0,0
SNXXUSDT,pct0.5-half1to1-7200,6,89,-41.1,-6.84,0,3
SNXXUSDT,pct1-eat50x80-3600,52,38,-618.7,-11.90,52,7
SNXXUSDT,pct1-eat50x80-60,53,37,-628.7,-11.86,49,6
SNXXUSDT,pct1-eat50x80-600,52,38,-618.7,-11.90,52,7
SNXXUSDT,pct1-eat50x80-7200,52,38,-618.7,-11.90,52,7
SNXXUSDT,pct1-half1to1-3600,7,89,-152.8,-21.83,0,1
SNXXUSDT,pct1-half1to1-60,39,51,-532.7,-13.66,0,0
SNXXUSDT,pct1-half1to1-600,17,78,-256.5,-15.09,0,0
SNXXUSDT,pct1-half1to1-7200,5,92,-93.6,-18.72,0,1
SNXXUSDT,pct2-eat50x80-3600,52,38,-618.7,-11.90,52,7
SNXXUSDT,pct2-eat50x80-60,53,37,-628.7,-11.86,49,6
SNXXUSDT,pct2-eat50x80-600,52,38,-618.7,-11.90,52,7
SNXXUSDT,pct2-eat50x80-7200,52,38,-618.7,-11.90,52,7
SNXXUSDT,pct2-half1to1-3600,7,89,-141.5,-20.21,0,0
SNXXUSDT,pct2-half1to1-60,39,51,-532.7,-13.66,0,0
SNXXUSDT,pct2-half1to1-600,17,78,-256.5,-15.09,0,0
SNXXUSDT,pct2-half1to1-7200,5,92,95.0,19.00,0,0
SOXSUSDT,pct0.5-eat50x80-3600,2,0,-19.0,-9.52,2,0
SOXSUSDT,pct0.5-eat50x80-60,2,0,-19.0,-9.52,2,0
SOXSUSDT,pct0.5-eat50x80-600,2,0,-19.0,-9.52,2,0
SOXSUSDT,pct0.5-eat50x80-7200,2,0,-19.0,-9.52,2,0
SOXSUSDT,pct0.5-half1to1-3600,2,0,-57.6,-28.80,0,0
SOXSUSDT,pct0.5-half1to1-60,2,0,4.7,2.36,0,0
SOXSUSDT,pct0.5-half1to1-600,2,0,-69.4,-34.68,0,0
SOXSUSDT,pct0.5-half1to1-7200,2,0,-114.4,-57.22,0,0
SOXSUSDT,pct1-eat50x80-3600,2,0,-19.0,-9.52,2,0
SOXSUSDT,pct1-eat50x80-60,2,0,-19.0,-9.52,2,0
SOXSUSDT,pct1-eat50x80-600,2,0,-19.0,-9.52,2,0
SOXSUSDT,pct1-eat50x80-7200,2,0,-19.0,-9.52,2,0
SOXSUSDT,pct1-half1to1-3600,2,0,-108.4,-54.21,0,0
SOXSUSDT,pct1-half1to1-60,2,0,4.7,2.36,0,0
SOXSUSDT,pct1-half1to1-600,2,0,-69.4,-34.68,0,0
SOXSUSDT,pct1-half1to1-7200,2,0,-165.3,-82.63,0,0
SOXSUSDT,pct2-eat50x80-3600,2,0,-19.0,-9.52,2,0
SOXSUSDT,pct2-eat50x80-60,2,0,-19.0,-9.52,2,0
SOXSUSDT,pct2-eat50x80-600,2,0,-19.0,-9.52,2,0
SOXSUSDT,pct2-eat50x80-7200,2,0,-19.0,-9.52,2,0
SOXSUSDT,pct2-half1to1-3600,2,0,-128.3,-64.16,0,0
SOXSUSDT,pct2-half1to1-60,2,0,4.7,2.36,0,0
SOXSUSDT,pct2-half1to1-600,2,0,-69.4,-34.68,0,0
SOXSUSDT,pct2-half1to1-7200,2,0,-171.9,-85.95,0,0
SPCXUSDT,pct0.5-eat50x80-3600,3,0,-17.1,-5.71,3,1
SPCXUSDT,pct0.5-eat50x80-60,3,0,-17.1,-5.71,3,1
SPCXUSDT,pct0.5-eat50x80-600,3,0,-17.1,-5.71,3,1
SPCXUSDT,pct0.5-eat50x80-7200,3,0,-17.1,-5.71,3,1
SPCXUSDT,pct0.5-half1to1-3600,3,0,4.6,1.52,0,1
SPCXUSDT,pct0.5-half1to1-60,3,0,12.2,4.08,0,0
SPCXUSDT,pct0.5-half1to1-600,3,0,5.3,1.76,0,0
SPCXUSDT,pct0.5-half1to1-7200,3,0,34.3,11.43,0,1
SPCXUSDT,pct1-eat50x80-3600,3,0,-17.1,-5.71,3,1
SPCXUSDT,pct1-eat50x80-60,3,0,-17.1,-5.71,3,1
SPCXUSDT,pct1-eat50x80-600,3,0,-17.1,-5.71,3,1
SPCXUSDT,pct1-eat50x80-7200,3,0,-17.1,-5.71,3,1
SPCXUSDT,pct1-half1to1-3600,3,0,-7.0,-2.32,0,0
SPCXUSDT,pct1-half1to1-60,3,0,12.2,4.08,0,0
SPCXUSDT,pct1-half1to1-600,3,0,5.3,1.76,0,0
SPCXUSDT,pct1-half1to1-7200,3,0,20.0,6.65,0,0
SPCXUSDT,pct2-eat50x80-3600,3,0,-17.1,-5.71,3,1
SPCXUSDT,pct2-eat50x80-60,3,0,-17.1,-5.71,3,1
SPCXUSDT,pct2-eat50x80-600,3,0,-17.1,-5.71,3,1
SPCXUSDT,pct2-eat50x80-7200,3,0,-17.1,-5.71,3,1
SPCXUSDT,pct2-half1to1-3600,3,0,-7.0,-2.32,0,0
SPCXUSDT,pct2-half1to1-60,3,0,12.2,4.08,0,0
SPCXUSDT,pct2-half1to1-600,3,0,5.3,1.76,0,0
SPCXUSDT,pct2-half1to1-7200,3,0,20.0,6.65,0,0
TRUMPUSDT,pct0.5-eat50x80-3600,8,2,-86.7,-10.83,8,7
TRUMPUSDT,pct0.5-eat50x80-60,8,2,-86.7,-10.83,8,7
TRUMPUSDT,pct0.5-eat50x80-600,8,2,-86.7,-10.83,8,7
TRUMPUSDT,pct0.5-eat50x80-7200,8,2,-86.7,-10.83,8,7
TRUMPUSDT,pct0.5-half1to1-3600,3,7,-45.4,-15.15,0,2
TRUMPUSDT,pct0.5-half1to1-60,5,5,-85.6,-17.12,0,0
TRUMPUSDT,pct0.5-half1to1-600,3,7,-69.0,-23.00,0,0
TRUMPUSDT,pct0.5-half1to1-7200,3,7,-73.1,-24.38,0,2
TRUMPUSDT,pct1-eat50x80-3600,8,2,-86.7,-10.83,8,7
TRUMPUSDT,pct1-eat50x80-60,8,2,-86.7,-10.83,8,7
TRUMPUSDT,pct1-eat50x80-600,8,2,-86.7,-10.83,8,7
TRUMPUSDT,pct1-eat50x80-7200,8,2,-86.7,-10.83,8,7
TRUMPUSDT,pct1-half1to1-3600,3,7,-37.0,-12.33,0,0
TRUMPUSDT,pct1-half1to1-60,5,5,-85.6,-17.12,0,0
TRUMPUSDT,pct1-half1to1-600,3,7,-53.5,-17.82,0,0
TRUMPUSDT,pct1-half1to1-7200,3,7,-262.0,-87.32,0,0
TRUMPUSDT,pct2-eat50x80-3600,8,2,-86.7,-10.83,8,7
TRUMPUSDT,pct2-eat50x80-60,8,2,-86.7,-10.83,8,7
TRUMPUSDT,pct2-eat50x80-600,8,2,-86.7,-10.83,8,7
TRUMPUSDT,pct2-eat50x80-7200,8,2,-86.7,-10.83,8,7
TRUMPUSDT,pct2-half1to1-3600,3,7,-37.0,-12.33,0,0
TRUMPUSDT,pct2-half1to1-60,5,5,-85.6,-17.12,0,0
TRUMPUSDT,pct2-half1to1-600,3,7,-53.5,-17.82,0,0
TRUMPUSDT,pct2-half1to1-7200,3,7,-438.5,-146.17,0,0
TRXUSDT,pct0.5-eat50x80-3600,5,4,-49.4,-9.89,5,4
TRXUSDT,pct0.5-eat50x80-60,7,2,-57.2,-8.16,4,5
TRXUSDT,pct0.5-eat50x80-600,5,4,-47.9,-9.59,4,4
TRXUSDT,pct0.5-eat50x80-7200,5,4,-49.4,-9.89,5,4
TRXUSDT,pct0.5-half1to1-3600,4,5,-31.1,-7.77,0,0
TRXUSDT,pct0.5-half1to1-60,6,3,-50.9,-8.48,0,0
TRXUSDT,pct0.5-half1to1-600,4,5,-31.2,-7.80,0,0
TRXUSDT,pct0.5-half1to1-7200,4,5,-37.3,-9.32,0,0
TRXUSDT,pct1-eat50x80-3600,5,4,-49.4,-9.89,5,4
TRXUSDT,pct1-eat50x80-60,7,2,-57.2,-8.16,4,5
TRXUSDT,pct1-eat50x80-600,5,4,-47.9,-9.59,4,4
TRXUSDT,pct1-eat50x80-7200,5,4,-49.4,-9.89,5,4
TRXUSDT,pct1-half1to1-3600,4,5,-31.1,-7.77,0,0
TRXUSDT,pct1-half1to1-60,6,3,-50.9,-8.48,0,0
TRXUSDT,pct1-half1to1-600,4,5,-31.2,-7.80,0,0
TRXUSDT,pct1-half1to1-7200,4,5,-37.3,-9.32,0,0
TRXUSDT,pct2-eat50x80-3600,5,4,-49.4,-9.89,5,4
TRXUSDT,pct2-eat50x80-60,7,2,-57.2,-8.16,4,5
TRXUSDT,pct2-eat50x80-600,5,4,-47.9,-9.59,4,4
TRXUSDT,pct2-eat50x80-7200,5,4,-49.4,-9.89,5,4
TRXUSDT,pct2-half1to1-3600,4,5,-31.1,-7.77,0,0
TRXUSDT,pct2-half1to1-60,6,3,-50.9,-8.48,0,0
TRXUSDT,pct2-half1to1-600,4,5,-31.2,-7.80,0,0
TRXUSDT,pct2-half1to1-7200,4,5,-37.3,-9.32,0,0
WIFUSDT,pct0.5-eat50x80-3600,3,0,-17.1,-5.71,3,1
WIFUSDT,pct0.5-eat50x80-60,3,0,-22.5,-7.51,2,1
WIFUSDT,pct0.5-eat50x80-600,3,0,-17.1,-5.71,3,1
WIFUSDT,pct0.5-eat50x80-7200,3,0,-17.1,-5.71,3,1
WIFUSDT,pct0.5-half1to1-3600,2,1,21.2,10.60,0,1
WIFUSDT,pct0.5-half1to1-60,2,1,-10.8,-5.38,0,0
WIFUSDT,pct0.5-half1to1-600,2,1,32.4,16.20,0,1
WIFUSDT,pct0.5-half1to1-7200,2,1,-65.3,-32.66,0,1
WIFUSDT,pct1-eat50x80-3600,3,0,-17.1,-5.71,3,1
WIFUSDT,pct1-eat50x80-60,3,0,-22.5,-7.51,2,1
WIFUSDT,pct1-eat50x80-600,3,0,-17.1,-5.71,3,1
WIFUSDT,pct1-eat50x80-7200,3,0,-17.1,-5.71,3,1
WIFUSDT,pct1-half1to1-3600,2,1,1.9,0.93,0,1
WIFUSDT,pct1-half1to1-60,2,1,-10.8,-5.38,0,0
WIFUSDT,pct1-half1to1-600,2,1,37.8,18.90,0,0
WIFUSDT,pct1-half1to1-7200,2,1,-114.5,-57.24,0,1
WIFUSDT,pct2-eat50x80-3600,3,0,-17.1,-5.71,3,1
WIFUSDT,pct2-eat50x80-60,3,0,-22.5,-7.51,2,1
WIFUSDT,pct2-eat50x80-600,3,0,-17.1,-5.71,3,1
WIFUSDT,pct2-eat50x80-7200,3,0,-17.1,-5.71,3,1
WIFUSDT,pct2-half1to1-3600,2,1,10.0,4.98,0,0
WIFUSDT,pct2-half1to1-60,2,1,-10.8,-5.38,0,0
WIFUSDT,pct2-half1to1-600,2,1,37.8,18.90,0,0
WIFUSDT,pct2-half1to1-7200,2,1,-173.1,-86.53,0,0
XAGUSDT,pct0.5-eat50x80-3600,30,14,-224.0,-7.47,30,20
XAGUSDT,pct0.5-eat50x80-60,34,10,-246.6,-7.25,31,21
XAGUSDT,pct0.5-eat50x80-600,30,14,-224.0,-7.47,30,20
XAGUSDT,pct0.5-eat50x80-7200,30,14,-224.0,-7.47,30,20
XAGUSDT,pct0.5-half1to1-3600,3,41,35.7,11.89,0,1
XAGUSDT,pct0.5-half1to1-60,14,30,-119.4,-8.53,0,0
XAGUSDT,pct0.5-half1to1-600,5,39,6.1,1.22,0,0
XAGUSDT,pct0.5-half1to1-7200,3,41,69.6,23.21,0,2
XAGUSDT,pct1-eat50x80-3600,30,14,-224.0,-7.47,30,20
XAGUSDT,pct1-eat50x80-60,34,10,-246.6,-7.25,31,21
XAGUSDT,pct1-eat50x80-600,30,14,-224.0,-7.47,30,20
XAGUSDT,pct1-eat50x80-7200,30,14,-224.0,-7.47,30,20
XAGUSDT,pct1-half1to1-3600,3,41,38.0,12.65,0,0
XAGUSDT,pct1-half1to1-60,14,30,-119.4,-8.53,0,0
XAGUSDT,pct1-half1to1-600,5,39,6.1,1.22,0,0
XAGUSDT,pct1-half1to1-7200,3,41,94.9,31.63,0,1
XAGUSDT,pct2-eat50x80-3600,30,14,-224.0,-7.47,30,20
XAGUSDT,pct2-eat50x80-60,34,10,-246.6,-7.25,31,21
XAGUSDT,pct2-eat50x80-600,30,14,-224.0,-7.47,30,20
XAGUSDT,pct2-eat50x80-7200,30,14,-224.0,-7.47,30,20
XAGUSDT,pct2-half1to1-3600,3,41,38.0,12.65,0,0
XAGUSDT,pct2-half1to1-60,14,30,-119.4,-8.53,0,0
XAGUSDT,pct2-half1to1-600,5,39,6.1,1.22,0,0
XAGUSDT,pct2-half1to1-7200,3,41,64.9,21.63,0,0
XAUTUSDT,pct0.5-eat50x80-3600,1,0,-6.5,-6.53,1,1
XAUTUSDT,pct0.5-eat50x80-60,1,0,-6.5,-6.53,1,1
XAUTUSDT,pct0.5-eat50x80-600,1,0,-6.5,-6.53,1,1
XAUTUSDT,pct0.5-eat50x80-7200,1,0,-6.5,-6.53,1,1
XAUTUSDT,pct0.5-half1to1-3600,1,0,-7.5,-7.47,0,0
XAUTUSDT,pct0.5-half1to1-60,1,0,-6.5,-6.53,0,0
XAUTUSDT,pct0.5-half1to1-600,1,0,-7.2,-7.23,0,0
XAUTUSDT,pct0.5-half1to1-7200,1,0,-6.8,-6.77,0,0
XAUTUSDT,pct1-eat50x80-3600,1,0,-6.5,-6.53,1,1
XAUTUSDT,pct1-eat50x80-60,1,0,-6.5,-6.53,1,1
XAUTUSDT,pct1-eat50x80-600,1,0,-6.5,-6.53,1,1
XAUTUSDT,pct1-eat50x80-7200,1,0,-6.5,-6.53,1,1
XAUTUSDT,pct1-half1to1-3600,1,0,-7.5,-7.47,0,0
XAUTUSDT,pct1-half1to1-60,1,0,-6.5,-6.53,0,0
XAUTUSDT,pct1-half1to1-600,1,0,-7.2,-7.23,0,0
XAUTUSDT,pct1-half1to1-7200,1,0,-6.8,-6.77,0,0
XAUTUSDT,pct2-eat50x80-3600,1,0,-6.5,-6.53,1,1
XAUTUSDT,pct2-eat50x80-60,1,0,-6.5,-6.53,1,1
XAUTUSDT,pct2-eat50x80-600,1,0,-6.5,-6.53,1,1
XAUTUSDT,pct2-eat50x80-7200,1,0,-6.5,-6.53,1,1
XAUTUSDT,pct2-half1to1-3600,1,0,-7.5,-7.47,0,0
XAUTUSDT,pct2-half1to1-60,1,0,-6.5,-6.53,0,0
XAUTUSDT,pct2-half1to1-600,1,0,-7.2,-7.23,0,0
XAUTUSDT,pct2-half1to1-7200,1,0,-6.8,-6.77,0,0
XLMUSDT,pct0.5-eat50x80-3600,9,7,-114.7,-12.75,9,8
XLMUSDT,pct0.5-eat50x80-60,9,7,-114.7,-12.75,9,8
XLMUSDT,pct0.5-eat50x80-600,9,7,-114.7,-12.75,9,8
XLMUSDT,pct0.5-eat50x80-7200,9,7,-114.7,-12.75,9,8
XLMUSDT,pct0.5-half1to1-3600,3,13,-4.8,-1.59,0,2
XLMUSDT,pct0.5-half1to1-60,5,11,-59.2,-11.84,0,0
XLMUSDT,pct0.5-half1to1-600,3,13,-4.9,-1.62,0,1
XLMUSDT,pct0.5-half1to1-7200,3,13,-42.9,-14.30,0,2
XLMUSDT,pct1-eat50x80-3600,9,7,-114.7,-12.75,9,8
XLMUSDT,pct1-eat50x80-60,9,7,-114.7,-12.75,9,8
XLMUSDT,pct1-eat50x80-600,9,7,-114.7,-12.75,9,8
XLMUSDT,pct1-eat50x80-7200,9,7,-114.7,-12.75,9,8
XLMUSDT,pct1-half1to1-3600,3,13,41.1,13.70,0,1
XLMUSDT,pct1-half1to1-60,5,11,-59.2,-11.84,0,0
