set,form,short,история_n,история_net,история_control,история_excess,история_days_pos,история_days,история_usd,запись_n,запись_net,запись_control,запись_excess,запись_days_pos,запись_days,запись_usd,holds
t-bid-btc1h-q1,ladder3x2..20w2-pct1.25-tk0.75-3600-ttl1800,pct1.25 · tk0.75 · 1 ч · без выхода по стене,253,-0.6052,-7.1677,6.5625,9,15,-15.31156,58,25.9436,0.4165,25.5271,6,7,150.47288,нет
t-bid-btc1h-q1,ladder3x2..20w2-pct1.25-tk0.75-7200-ttl1800,pct1.25 · tk0.75 · 2 ч · без выхода по стене,222,2.1856,-9.8218,12.0074,9,15,48.52032,56,40.6008,1.2359,39.3649,7,7,227.36448000000001,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.25-tk1-14400-ttl1800,pct1.25 · tk1 · 4 ч · без выхода по стене,200,5.0997,-12.7527,17.8525,11,15,101.994,48,42.2482,7.9026,34.3456,6,7,202.79136,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.25-tk1-3600-ttl1800,pct1.25 · tk1 · 1 ч · без выхода по стене,252,0.9189,-7.4903,8.4092,9,15,23.156280000000002,58,31.0965,2.3395,28.757,6,7,180.3597,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.25-tk1-7200-ttl1800,pct1.25 · tk1 · 2 ч · без выхода по стене,218,2.6328,-10.6401,13.2729,9,15,57.39504000000001,55,44.0135,5.2824,38.7311,7,7,242.07424999999998,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.25-tk1.25-14400-ttl1800,pct1.25 · tk1.25 · 4 ч · без выхода по стене,197,4.3047,-13.6014,17.9061,9,15,84.80259000000001,47,47.0523,10.796,36.2563,5,7,221.14581000000004,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.25-tk1.25-3600-ttl1800,pct1.25 · tk1.25 · 1 ч · без выхода по стене,250,-1.2392,-7.599,6.3598,9,15,-30.98,58,33.8847,3.1842,30.7005,5,7,196.53126000000003,нет
t-bid-btc1h-q1,ladder3x2..20w2-pct1.25-tk1.25-7200-ttl1800,pct1.25 · tk1.25 · 2 ч · без выхода по стене,216,0.6393,-11.1533,11.7926,8,15,13.808879999999998,55,47.5221,7.5822,39.9399,6,7,261.37155,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.25-tk1.5-14400-ttl1800,pct1.25 · tk1.5 · 4 ч · без выхода по стене,191,8.6584,-13.5846,22.2429,9,15,165.37544,46,42.0074,17.1539,24.8535,4,7,193.23404,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.25-tk1.5-3600-ttl1800,pct1.25 · tk1.5 · 1 ч · без выхода по стене,249,-0.7498,-7.6162,6.8664,9,15,-18.67002,58,33.4075,3.4278,29.9797,5,7,193.7635,нет
t-bid-btc1h-q1,ladder3x2..20w2-pct1.25-tk1.5-7200-ttl1800,pct1.25 · tk1.5 · 2 ч · без выхода по стене,214,0.8819,-10.9757,11.8577,7,15,18.87266,55,46.756,8.4628,38.2932,6,7,257.158,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.25-tk1.75-14400-ttl1800,pct1.25 · tk1.75 · 4 ч · без выхода по стене,191,12.204,-13.2983,25.5022,10,15,233.0964,46,49.7928,18.1118,31.681,5,7,229.04688000000002,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.25-tk1.75-3600-ttl1800,pct1.25 · tk1.75 · 1 ч · без выхода по стене,249,-0.5091,-7.5613,7.0522,9,15,-12.676590000000001,58,37.1643,3.6672,33.4971,5,7,215.55293999999998,нет
t-bid-btc1h-q1,ladder3x2..20w2-pct1.25-tk1.75-7200-ttl1800,pct1.25 · tk1.75 · 2 ч · без выхода по стене,214,2.7372,-10.8965,13.6337,7,15,58.576080000000005,55,51.9956,8.9029,43.0926,6,7,285.97580000000005,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.25-tk2-14400-ttl1800,pct1.25 · tk2 · 4 ч · без выхода по стене,189,11.1241,-11.6272,22.7514,9,15,210.24549000000002,46,58.1967,20.3556,37.8412,4,7,267.70482000000004,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.25-tk2-3600-ttl1800,pct1.25 · tk2 · 1 ч · без выхода по стене,249,-0.6019,-7.5318,6.9299,8,15,-14.987309999999999,58,38.2689,4.2175,34.0514,5,7,221.95962,нет
t-bid-btc1h-q1,ladder3x2..20w2-pct1.25-tk2-7200-ttl1800,pct1.25 · tk2 · 2 ч · без выхода по стене,212,0.7303,-10.5803,11.3106,7,15,15.48236,54,51.197,10.1776,41.0194,6,7,276.4638,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tk0.5-14400-ttl1800,pct1.5 · tk0.5 · 4 ч · без выхода по стене,216,6.0889,-11.1228,17.2118,11,15,131.52024,53,24.4945,-0.7903,25.2848,6,7,129.82085,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tk0.5-3600-ttl1800,pct1.5 · tk0.5 · 1 ч · без выхода по стене,257,-0.7954,-6.8851,6.0896,11,15,-20.44178,58,17.2491,-0.5931,17.8422,6,7,100.04477999999999,нет
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tk0.5-7200-ttl1800,pct1.5 · tk0.5 · 2 ч · без выхода по стене,226,3.377,-8.9867,12.3637,11,15,76.3202,56,25.8718,-0.2261,26.0979,6,7,144.88208,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tk0.75-14400-ttl1800,pct1.5 · tk0.75 · 4 ч · без выхода по стене,205,9.0433,-12.1093,21.1525,9,15,185.38765,51,39.546,0.8683,38.6777,6,7,201.6846,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tk0.75-3600-ttl1800,pct1.5 · tk0.75 · 1 ч · без выхода по стене,253,1.4067,-7.2709,8.6775,11,15,35.589510000000004,58,25.0803,0.4101,24.6702,6,7,145.46574,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tk0.75-7200-ttl1800,pct1.5 · tk0.75 · 2 ч · без выхода по стене,219,4.9468,-10.1671,15.1138,9,15,108.33491999999998,56,39.9455,1.227,38.7185,7,7,223.69480000000004,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tk1-14400-ttl1800,pct1.5 · tk1 · 4 ч · без выхода по стене,195,8.1471,-12.7322,20.8793,10,15,158.86845,47,43.1172,8.4777,34.6395,6,7,202.65084,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tk1-3600-ttl1800,pct1.5 · tk1 · 1 ч · без выхода по стене,252,2.7527,-7.6163,10.369,10,15,69.36804,58,30.2332,2.3331,27.9,6,7,175.35255999999998,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tk1-7200-ttl1800,pct1.5 · tk1 · 2 ч · без выхода по стене,215,5.2489,-11.0102,16.2591,8,15,112.85135,55,44.2366,5.2856,38.951,7,7,243.30130000000003,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tk1.25-14400-ttl1800,pct1.5 · tk1.25 · 4 ч · без выхода по стене,192,6.9431,-13.6187,20.5619,10,15,133.30752,46,46.9392,11.5051,35.434,5,7,215.92032,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tk1.25-3600-ttl1800,pct1.5 · tk1.25 · 1 ч · без выхода по стене,250,0.6181,-7.726,8.344,9,15,15.4525,58,33.0213,3.1778,29.8435,5,7,191.52353999999997,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tk1.25-7200-ttl1800,pct1.5 · tk1.25 · 2 ч · без выхода по стене,213,3.3989,-11.5756,14.9745,9,15,72.39657,55,47.3133,7.6349,39.6784,6,7,260.22315,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tk1.5-14400-ttl1800,pct1.5 · tk1.5 · 4 ч · без выхода по стене,186,12.0825,-13.6162,25.6987,9,15,224.73449999999997,45,40.2326,18.0988,22.1338,3,7,181.0467,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tk1.5-3600-ttl1800,pct1.5 · tk1.5 · 1 ч · без выхода по стене,249,1.1149,-7.7437,8.8586,9,15,27.76101,58,32.5442,3.4214,29.1228,5,7,188.75635999999997,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tk1.5-7200-ttl1800,pct1.5 · tk1.5 · 2 ч · без выхода по стене,211,3.6779,-11.3979,15.0759,7,15,77.60369,55,46.2252,8.5155,37.7097,6,7,254.2386,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tk1.75-14400-ttl1800,pct1.5 · tk1.75 · 4 ч · без выхода по стене,186,16.164,-13.3178,29.4818,10,15,300.65040000000005,45,47.7393,19.0778,28.6615,5,7,214.82685,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tk1.75-3600-ttl1800,pct1.5 · tk1.75 · 1 ч · без выхода по стене,249,1.3556,-7.6888,9.0444,9,15,33.75444,58,36.301,3.6608,32.6402,5,7,210.5458,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tk1.75-7200-ttl1800,pct1.5 · tk1.75 · 2 ч · без выхода по стене,211,5.555,-11.3128,16.8678,7,15,117.2105,55,51.4647,8.9556,42.5091,6,7,283.05585,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tk2-14400-ttl1800,pct1.5 · tk2 · 4 ч · без выхода по стене,184,15.2192,-11.6186,26.8378,10,15,280.03328,45,55.7278,21.3715,34.3563,4,7,250.7751,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tk2-3600-ttl1800,pct1.5 · tk2 · 1 ч · без выхода по стене,249,1.2628,-7.6593,8.9221,8,15,31.443719999999995,58,37.4055,4.2111,33.1945,5,7,216.95190000000002,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tk2-7200-ttl1800,pct1.5 · tk2 · 2 ч · без выхода по стене,209,3.5297,-11.0083,14.538,7,15,73.77073,54,50.6564,10.2313,40.425,6,7,273.54456,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr0.5x0.25-14400-ttl1800,pct1.5 · tr0.5x0.25 · 4 ч · без выхода по стене,215,9.7752,-11.5023,21.2775,11,15,210.16680000000002,51,33.3716,1.0683,32.3033,6,7,170.19516000000002,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr0.5x0.25-3600-ttl1800,pct1.5 · tr0.5x0.25 · 1 ч · без выхода по стене,255,1.172,-6.9239,8.0959,10,15,29.885999999999996,58,26.4046,0.6528,25.7518,6,7,153.14668,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr0.5x0.25-7200-ttl1800,pct1.5 · tr0.5x0.25 · 2 ч · без выхода по стене,225,7.0251,-9.1964,16.2215,10,15,158.06475,56,35.4928,1.5038,33.9891,7,7,198.75968000000003,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr0.5x0.5-14400-ttl1800,pct1.5 · tr0.5x0.5 · 4 ч · без выхода по стене,210,10.8167,-12.1399,22.9566,11,15,227.1507,50,39.3036,4.5274,34.7762,6,7,196.518,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr0.5x0.5-3600-ttl1800,pct1.5 · tr0.5x0.5 · 1 ч · без выхода по стене,255,2.9497,-6.9744,9.9241,10,15,75.21735,57,28.3001,2.0431,26.257,6,7,161.31057,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr0.5x0.5-7200-ttl1800,pct1.5 · tr0.5x0.5 · 2 ч · без выхода по стене,223,9.3611,-9.419,18.7801,10,15,208.75253000000004,55,41.4289,3.7376,37.6913,7,7,227.85895,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr1.5x0.25-14400-ttl1800,pct1.5 · tr1.5x0.25 · 4 ч · без выхода по стене,186,14.4298,-13.6201,28.0499,9,15,268.39428,45,42.8858,18.3494,24.5365,4,7,192.98610000000002,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr1.5x0.25-3600-ttl1800,pct1.5 · tr1.5x0.25 · 1 ч · без выхода по стене,249,2.1317,-7.7544,9.8861,9,15,53.07932999999999,58,35.3112,3.5488,31.7624,5,7,204.80496,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr1.5x0.25-7200-ttl1800,pct1.5 · tr1.5x0.25 · 2 ч · без выхода по стене,211,6.3918,-11.5041,17.8959,7,15,134.86697999999998,55,50.0179,8.5731,41.4448,6,7,275.09845,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr1.5x0.5-14400-ttl1800,pct1.5 · tr1.5x0.5 · 4 ч · без выхода по стене,185,14.4826,-13.0706,27.5532,9,15,267.9281,44,48.1323,20.2374,27.8949,4,7,211.78212,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr1.5x0.5-3600-ttl1800,pct1.5 · tr1.5x0.5 · 1 ч · без выхода по стене,249,1.7815,-7.7616,9.5431,9,15,44.35935,57,35.3788,4.164,31.2148,5,7,201.65915999999999,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr1.5x0.5-7200-ttl1800,pct1.5 · tr1.5x0.5 · 2 ч · без выхода по стене,210,5.5795,-11.233,16.8124,7,15,117.16950000000001,54,55.4231,9.7156,45.7074,6,7,299.28474,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr1.5x1-14400-ttl1800,pct1.5 · tr1.5x1 · 4 ч · без выхода по стене,184,14.7941,-10.938,25.7321,9,15,272.21144,43,54.1469,25.6608,28.4861,5,7,232.83167000000003,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr1.5x1-3600-ttl1800,pct1.5 · tr1.5x1 · 1 ч · без выхода по стене,249,1.8917,-7.5117,9.4034,9,15,47.10333,57,34.9313,4.5019,30.4294,5,7,199.10841,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr1.5x1-7200-ttl1800,pct1.5 · tr1.5x1 · 2 ч · без выхода по стене,209,7.4215,-10.4536,17.8751,7,15,155.10935,52,47.8429,11.215,36.6278,6,7,248.78308,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr1x0.25-14400-ttl1800,pct1.5 · tr1x0.25 · 4 ч · без выхода по стене,195,9.4043,-12.6304,22.0348,11,15,183.38385,47,52.6848,9.4345,43.2504,6,7,247.61856000000003,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr1x0.25-3600-ttl1800,pct1.5 · tr1x0.25 · 1 ч · без выхода по стене,252,3.531,-7.6411,11.1721,10,15,88.9812,58,35.8249,2.7855,33.0394,6,7,207.78442,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr1x0.25-7200-ttl1800,pct1.5 · tr1x0.25 · 2 ч · без выхода по стене,215,6.7599,-10.9875,17.7474,9,15,145.33785,55,50.1419,5.9003,44.2416,7,7,275.78045000000003,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr1x0.5-14400-ttl1800,pct1.5 · tr1x0.5 · 4 ч · без выхода по стене,194,9.5103,-12.3709,21.8812,9,15,184.49982000000003,46,51.9227,12.787,39.1357,6,7,238.84441999999999,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr1x0.5-3600-ttl1800,pct1.5 · tr1x0.5 · 1 ч · без выхода по стене,252,4.0768,-7.5979,11.6747,9,15,102.73536000000001,57,32.1914,3.5263,28.6651,6,7,183.49098,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr1x0.5-7200-ttl1800,pct1.5 · tr1x0.5 · 2 ч · без выхода по стене,214,7.3448,-11.0653,18.4101,8,15,157.17872,54,52.1656,7.9295,44.2361,7,7,281.69424,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr1x1-14400-ttl1800,pct1.5 · tr1x1 · 4 ч · без выхода по стене,192,15.8442,-9.76,25.6042,11,15,304.20864,44,50.6522,19.654,30.9982,5,7,222.86968000000002,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr1x1-3600-ttl1800,pct1.5 · tr1x1 · 1 ч · без выхода по стене,252,3.2119,-7.5095,10.7214,10,15,80.93987999999999,57,32.2846,4.1023,28.1822,5,7,184.02222,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr1x1-7200-ttl1800,pct1.5 · tr1x1 · 2 ч · без выхода по стене,213,10.1383,-10.2105,20.3488,10,15,215.94579,52,44.0504,9.9656,34.0848,6,7,229.06208,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr2x0.25-14400-ttl1800,pct1.5 · tr2x0.25 · 4 ч · без выхода по стене,184,15.8441,-11.609,27.4532,10,15,291.53144,45,58.1711,21.5417,36.6294,5,7,261.76995,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr2x0.25-3600-ttl1800,pct1.5 · tr2x0.25 · 1 ч · без выхода по стене,249,2.0436,-7.6544,9.698,8,15,50.88564,58,38.0494,4.2294,33.82,5,7,220.68651999999997,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr2x0.25-7200-ttl1800,pct1.5 · tr2x0.25 · 2 ч · без выхода по стене,209,4.4934,-11.0158,15.5093,7,15,93.91206000000001,54,52.8018,10.3051,42.4967,6,7,285.12972,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr2x0.5-14400-ttl1800,pct1.5 · tr2x0.5 · 4 ч · без выхода по стене,184,16.1476,-11.2063,27.3539,10,15,297.11584000000005,44,64.9296,23.5473,41.3823,5,7,285.69024,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr2x0.5-3600-ttl1800,pct1.5 · tr2x0.5 · 1 ч · без выхода по стене,249,1.3507,-7.6633,9.0139,8,15,33.63243,57,36.506,4.4828,32.0232,5,7,208.0842,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr2x0.5-7200-ttl1800,pct1.5 · tr2x0.5 · 2 ч · без выхода по стене,209,5.4397,-10.9257,16.3655,7,15,113.68973000000001,53,55.05,11.0543,43.9957,6,7,291.765,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr2x1-14400-ttl1800,pct1.5 · tr2x1 · 4 ч · без выхода по стене,183,14.7121,-9.7881,24.5002,10,15,269.23143,43,54.728,26.0421,28.6859,5,7,235.3304,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr2x1-3600-ttl1800,pct1.5 · tr2x1 · 1 ч · без выхода по стене,249,1.4966,-7.5214,9.0179,8,15,37.265339999999995,57,34.9313,4.5019,30.4294,5,7,199.10841,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.5-tr2x1-7200-ttl1800,pct1.5 · tr2x1 · 2 ч · без выхода по стене,208,4.8626,-10.6034,15.4661,6,15,101.14207999999999,52,47.9763,11.2548,36.7215,6,7,249.47676,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.75-tk0.5-14400-ttl1800,pct1.75 · tk0.5 · 4 ч · без выхода по стене,214,8.9724,-11.7012,20.6736,11,15,192.00936000000002,53,24.712,-0.7911,25.5031,5,7,130.97359999999998,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.75-tk0.5-3600-ttl1800,pct1.75 · tk0.5 · 1 ч · без выхода по стене,257,0.8068,-7.1098,7.9165,10,15,20.73476,58,16.6502,-0.5877,17.2379,5,7,96.57116,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.75-tk0.5-7200-ttl1800,pct1.75 · tk0.5 · 2 ч · без выхода по стене,225,5.6826,-9.4374,15.1199,11,15,127.8585,56,25.2515,-0.2205,25.472,6,7,141.4084,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.75-tk0.75-14400-ttl1800,pct1.75 · tk0.75 · 4 ч · без выхода по стене,203,13.4826,-12.5935,26.0761,11,15,273.69678,51,39.772,0.8674,38.9046,6,7,202.8372,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.75-tk0.75-3600-ttl1800,pct1.75 · tk0.75 · 1 ч · без выхода по стене,253,2.9496,-7.5002,10.4497,11,15,74.62488,58,24.4814,0.4155,24.0658,5,7,141.99212,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.75-tk0.75-7200-ttl1800,pct1.75 · tk0.75 · 2 ч · без выхода по стене,218,8.2098,-10.6812,18.891,9,15,178.97364,56,39.3252,1.2326,38.0926,6,7,220.22112,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.75-tk1-14400-ttl1800,pct1.75 · tk1 · 4 ч · без выхода по стене,193,13.1906,-13.3134,26.504,10,15,254.57858000000002,47,43.3624,8.4768,34.8856,6,7,203.80328,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.75-tk1-3600-ttl1800,pct1.75 · tk1 · 1 ч · без выхода по стене,252,4.0785,-7.8465,11.925,9,15,102.7782,58,29.6343,2.3386,27.2957,6,7,171.87894,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.75-tk1-7200-ttl1800,pct1.75 · tk1 · 2 ч · без выхода по стене,214,9.0583,-11.556,20.6142,9,15,193.84761999999998,55,43.605,5.2914,38.3137,7,7,239.82749999999996,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.75-tk1.25-14400-ttl1800,pct1.75 · tk1.25 · 4 ч · без выхода по стене,190,12.9191,-14.1099,27.029,10,15,245.4629,45,51.7145,10.474,41.2405,5,6,232.71525000000003,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.75-tk1.25-3600-ttl1800,pct1.75 · tk1.25 · 1 ч · без выхода по стене,250,2.0908,-7.958,10.0489,8,15,52.27,58,32.4224,3.1832,29.2392,5,7,188.04992000000001,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.75-tk1.25-7200-ttl1800,pct1.75 · tk1.25 · 2 ч · без выхода по стене,212,7.5736,-12.109,19.6825,10,15,160.56032,55,47.2,7.665,39.535,6,7,259.6,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.75-tk1.5-14400-ttl1800,pct1.75 · tk1.5 · 4 ч · без выхода по стене,184,19.1772,-13.986,33.1632,10,15,352.86048,44,44.7986,17.4676,27.331,3,6,197.11384,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.75-tk1.5-3600-ttl1800,pct1.75 · tk1.5 · 1 ч · без выхода по стене,249,2.5936,-7.9767,10.5703,9,15,64.58063999999999,58,31.9453,3.4268,28.5185,5,7,185.28274,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.75-tk1.5-7200-ttl1800,pct1.75 · tk1.5 · 2 ч · без выхода по стене,210,8.0808,-11.9356,20.0164,8,15,169.6968,55,45.6287,8.5458,37.0829,6,7,250.95785,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.75-tk1.75-14400-ttl1800,pct1.75 · tk1.75 · 4 ч · без выхода по стене,184,23.5908,-12.9569,36.5477,10,15,434.07072000000005,44,52.4759,18.4689,34.007,5,6,230.89396000000002,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.75-tk1.75-3600-ttl1800,pct1.75 · tk1.75 · 1 ч · без выхода по стене,249,2.8343,-7.9218,10.7561,9,15,70.57406999999999,58,35.7021,3.6662,32.0359,5,7,207.07218000000003,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.75-tk1.75-7200-ttl1800,pct1.75 · tk1.75 · 2 ч · без выхода по стене,210,10.4693,-11.6021,22.0714,7,15,219.8553,55,50.8682,8.9859,41.8823,6,7,279.7751,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.75-tk2-14400-ttl1800,pct1.75 · tk2 · 4 ч · без выхода по стене,182,23.0444,-11.2466,34.291,10,15,419.40808,44,60.6459,20.8147,39.8312,4,6,266.84196,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.75-tk2-3600-ttl1800,pct1.75 · tk2 · 1 ч · без выхода по стене,249,2.7415,-7.8923,10.6338,8,15,68.26334999999999,58,36.8066,4.2165,32.5901,5,7,213.47827999999998,да
t-bid-btc1h-q1,ladder3x2..20w2-pct1.75-tk2-7200-ttl1800,pct1.75 · tk2 · 2 ч · без выхода по стене,208,8.6368,-11.3066,19.9433,7,15,179.64543999999998,54,50.0488,10.2622,39.7866,6,7,270.26352,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-1to1-14400-ttl1800-eat20,pct2 · 1to1 · 4 ч · eat20,258,1.6498,-4.3979,6.0477,8,14,42.56484,58,18.4061,3.6338,14.7723,3,7,106.75537999999999,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-1to1-3600-ttl1800-eat20,pct2 · 1to1 · 1 ч · eat20,279,0.4716,-4.7378,5.2094,9,14,13.15764,64,14.8935,0.4662,14.4273,3,7,95.3184,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-1to1-7200-ttl1800-eat20,pct2 · 1to1 · 2 ч · eat20,266,1.5625,-4.721,6.2835,9,14,41.5625,60,16.0066,2.2379,13.7687,4,7,96.0396,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tk0.5-14400-ttl1800,pct2 · tk0.5 · 4 ч · без выхода по стене,211,10.4494,-12.0718,22.5212,11,15,220.48234000000002,52,33.1343,-0.2101,33.3444,7,7,172.29836000000003,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tk0.5-3600-ttl1800,pct2 · tk0.5 · 1 ч · без выхода по стене,257,0.936,-7.2089,8.1449,9,15,24.055200000000003,58,20.4026,-0.8392,21.2418,7,7,118.33507999999999,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tk0.5-7200-ttl1800,pct2 · tk0.5 · 2 ч · без выхода по стене,223,6.9627,-9.7169,16.6797,11,15,155.26821,56,32.6841,-0.9443,33.6284,7,7,183.03096,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tk0.75-14400-ttl1800,pct2 · tk0.75 · 4 ч · без выхода по стене,200,14.5062,-13.0101,27.5163,11,15,290.12399999999997,50,49.4044,1.9424,47.462,7,7,247.02200000000002,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tk0.75-3600-ttl1800,pct2 · tk0.75 · 1 ч · без выхода по стене,253,2.9962,-7.6031,10.5992,9,15,75.80386,58,28.2337,0.164,28.0698,7,7,163.75546,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tk0.75-7200-ttl1800,pct2 · tk0.75 · 2 ч · без выхода по стене,216,9.1395,-10.9977,20.1371,10,15,197.41320000000002,56,46.2471,0.624,45.6232,7,7,258.98376,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tk1-14400-ttl1800,pct2 · tk1 · 4 ч · без выхода по стене,192,16.5907,-14.03,30.6208,11,15,318.54143999999997,46,54.3545,9.8154,44.5392,6,7,250.03070000000002,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tk1-3600-ttl1800,pct2 · tk1 · 1 ч · без выхода по стене,252,4.3958,-8.0104,12.4062,10,15,110.77416000000001,58,33.3866,2.087,31.2997,6,7,193.64228,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tk1-7200-ttl1800,pct2 · tk1 · 2 ч · без выхода по стене,213,11.7107,-11.8583,23.5689,10,15,249.43790999999996,55,50.6528,4.6716,45.9812,7,7,278.5904,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tk1.25-14400-ttl1800,pct2 · tk1.25 · 4 ч · без выхода по стене,188,16.9049,-14.7941,31.699,11,15,317.81212,44,63.9533,11.9243,52.029,5,6,281.39452,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tk1.25-3600-ttl1800,pct2 · tk1.25 · 1 ч · без выхода по стене,250,2.431,-8.1233,10.5543,9,15,60.775,58,36.1748,2.9317,33.2432,5,7,209.81383999999997,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tk1.25-7200-ttl1800,pct2 · tk1.25 · 2 ч · без выхода по стене,211,10.3395,-12.6655,23.005,11,15,218.16344999999995,55,54.2478,7.0453,47.2025,6,7,298.36289999999997,да
